2024-07-23T00:00:00+05:30,52.0,52.02,50.0,51.51,1219944,DCW
2024-07-24T00:00:00+05:30,51.14,52.59,51.14,52.35,934564,DCW
2024-07-23T00:00:00+05:30,95.65,97.5,93.51,94.67,35925,EMAMIREAL
2024-07-24T00:00:00+05:30,95.24,99.9,95.24,99.0,48142,EMAMIREAL
2024-07-23T00:00:00+05:30,57.51,58.39,57.51,58.0,11890,SELMC
2024-07-24T00:00:00+05:30,59.0,60.0,58.32,58.85,16590,SELMC
2024-07-23T00:00:00+05:30,12.92,13.04,12.5,12.81,648042,IVC
2024-07-24T00:00:00+05:30,12.81,13.4,12.8,13.23,1168166,IVC
2024-07-23T00:00:00+05:30,71.94,72.24,62.52,69.96,60677675,IFCI
2024-07-24T00:00:00+05:30,69.8,82.84,69.2,81.76,125482429,IFCI
2024-07-23T00:00:00+05:30,1158.0,1160.0,1154.99,1159.02,5509,BBETF0432
2024-07-24T00:00:00+05:30,1160.01,1160.01,1156.6,1156.6,593,BBETF0432
2024-07-23T00:00:00+05:30,89.48,89.77,86.25,87.01,407842,SILVERETF
2024-07-24T00:00:00+05:30,87.99,87.99,85.71,85.87,265394,SILVERETF
2024-07-23T00:00:00+05:30,800.0,804.2,760.5,786.75,124615,NELCO
2024-07-24T00:00:00+05:30,791.0,816.9,790.0,812.75,79670,NELCO
2024-07-23T00:00:00+05:30,1550.95,1560.0,1523.1,1535.95,3030,SANDESH
2024-07-24T00:00:00+05:30,1543.6,1615.55,1521.95,1596.2,5202,SANDESH
2024-07-23T00:00:00+05:30,90.04,90.49,87.1,88.69,3215238,EQUITASBNK
2024-07-24T00:00:00+05:30,89.0,89.8,88.97,89.32,2425961,EQUITASBNK
2024-07-23T00:00:00+05:30,271.0,271.6,266.5,270.15,4638,INDIANCARD
2024-07-24T00:00:00+05:30,271.6,278.2,266.0,267.7,4997,INDIANCARD
2024-07-23T00:00:00+05:30,765.8,768.95,726.0,751.65,1222314,CYIENTDLM
2024-07-24T00:00:00+05:30,759.55,779.0,753.3,774.2,516817,CYIENTDLM
2024-07-23T00:00:00+05:30,247.02,247.02,226.62,240.4,2472109,FSL
2024-07-24T00:00:00+05:30,239.9,249.5,239.35,249.08,1591525,FSL
2024-07-23T00:00:00+05:30,97.35,97.92,93.3,95.91,176481,HPAL
2024-07-24T00:00:00+05:30,96.02,97.81,96.02,97.0,66484,HPAL
2024-07-23T00:00:00+05:30,403.65,414.1,375.8,406.1,484312,RPTECH
